# Description: 
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Error
> Phase_Tensor
> exp(+i\omega t)
> []
> 0
> 0.000000 0.000000
> 6 3
9.999998E+02  055           0.000000      0.000000      -2000.000     -2000.000     0.000         PTYY      1.304773E+0     2.500000E-1
1.000000E-02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXX      1.223546E+0     2.500000E-1
1.000000E-02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXY     -9.824014E-5     5.000000E-1
1.000000E-02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYX      5.011742E-6     5.000000E-1
1.000000E-02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYY      1.223584E+0     2.500000E-1
1.000000E-01  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXX      1.089212E+0     2.500000E-1
1.000000E-01  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXY      6.080426E-4     5.000000E-1
1.000000E-01  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYX      4.564787E-4     5.000000E-1
1.000000E-01  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYY      1.088783E+0     2.500000E-1
1.000000E+00  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXX      1.109391E+0     2.500000E-1
1.000000E+00  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXY     -6.473300E-3     5.000000E-1
1.000000E+00  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYX     -8.876193E-2     5.000000E-1
1.000000E+00  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYY      9.649610E-1     2.500000E-1
1.000000E+01  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXX      1.424056E+0     2.500000E-1
1.000000E+01  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXY     -2.552066E-1     5.000000E-1
1.000000E+01  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYX     -2.743086E-1     5.000000E-1
1.000000E+01  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYY      8.121052E-1     2.500000E-1
1.000000E+02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXX      1.509440E+0     2.500000E-1
1.000000E+02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXY     -1.307399E-1     5.000000E-1
1.000000E+02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYX      9.451232E-2     5.000000E-1
1.000000E+02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYY      8.557261E-1     2.500000E-1
9.999998E+02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXX      1.182397E+0     2.500000E-1
9.999998E+02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTXY     -1.378079E-2     5.000000E-1
9.999998E+02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYX      1.256111E-1     5.000000E-1
9.999998E+02  077           0.000000      0.000000      -10000.000    6000.000      0.000         PTYY      1.039667E+0     2.500000E-1
